feature,mean_nonzero_ratio,constant_stock_ratio,tier
margin_net_lag3,0.257803,0.000181,dense
margin_net_std20,0.257864,0.0,dense
margin_net_lag5,0.258158,0.000181,dense
margin_net_lag10,0.259049,0.000362,dense
margin_net_lag20,0.260836,0.000362,dense
guba_neg_momentum,0.261162,0.0,dense
guba_neg_momentum_lag1,0.261208,0.0,dense
guba_neg_momentum_lag2,0.261245,0.000181,dense
guba_neg_momentum_lag3,0.26128,0.000362,dense
guba_neg_momentum_lag5,0.261346,0.000362,dense
guba_neg_momentum_lag10,0.261493,0.000904,dense
guba_neg_momentum_lag20,0.261769,0.001808,dense
is_extreme_flow_ma5,0.262549,0.000904,dense
dividend_yield_z20,0.270282,0.0,dense
dual_concentration_signal_ma20,0.276044,0.015913,dense
ann_count_ma5,0.276153,0.000181,dense
has_announce_ma5,0.276153,0.000181,dense
HN_z_std20,0.284787,0.0,dense
sent_agree_neg_ma10,0.286103,0.000181,dense
avg_shares_std20,0.288702,0.0,dense
PCRC_std20,0.292008,0.0,dense
sent_agree_pos_ma5,0.293262,0.000181,dense
guba_pos_momentum,0.296285,0.0,dense
guba_pos_momentum_lag1,0.296308,0.0,dense
guba_pos_momentum_lag2,0.296323,0.000181,dense
guba_pos_momentum_lag3,0.296335,0.000362,dense
guba_pos_momentum_lag5,0.296354,0.000362,dense
guba_pos_momentum_lag10,0.296403,0.000904,dense
guba_pos_momentum_lag20,0.296472,0.001808,dense
guba_sent_momentum_5d,0.304359,0.0,dense
guba_sent_momentum_5d_lag1,0.304377,0.0,dense
guba_sent_momentum_5d_lag2,0.304386,0.000181,dense
guba_sent_momentum_5d_lag3,0.304393,0.000362,dense
guba_sent_momentum_5d_lag5,0.304404,0.000362,dense
guba_sent_momentum_5d_lag10,0.304431,0.000904,dense
guba_sent_momentum_5d_lag20,0.304467,0.001808,dense
guba_post_count,0.30859,0.0,dense
guba_post_count_lag1,0.308691,0.0,dense
guba_post_count_lag2,0.308792,0.000181,dense
guba_post_count_lag3,0.308897,0.000362,dense
guba_post_count_lag5,0.308912,0.000362,dense
guba_post_count_lag10,0.308929,0.000904,dense
guba_post_count_lag20,0.308994,0.001808,dense
total_attention,0.308997,0.0,dense
sent_consensus_ma5,0.309044,0.0,dense
total_attention_lag1,0.309061,0.0,dense
total_attention_lag2,0.309127,0.000181,dense
total_attention_lag3,0.309197,0.000362,dense
total_attention_lag5,0.309208,0.000362,dense
total_attention_lag10,0.309222,0.000904,dense
total_attention_lag20,0.309279,0.001808,dense
dual_concentration_signal_z20,0.309971,0.0,dense
comment_score_z20,0.31552,0.0,dense
guba_sent_accel,0.319574,0.000362,dense
guba_sent_accel_lag1,0.319574,0.0,dense
guba_sent_accel_lag2,0.319574,0.000181,dense
guba_sent_accel_lag3,0.319574,0.000362,dense
guba_sent_accel_lag5,0.319575,0.000362,dense
guba_sent_accel_lag10,0.319577,0.000904,dense
guba_sent_accel_lag20,0.31958,0.001808,dense
has_gap_effective_yield,0.322626,0.000181,dense
has_gap_effective_yield_ma5,0.323994,0.000181,dense
guba_sent_skew,0.324259,0.001808,dense
guba_sent_skew_lag1,0.324259,0.001808,dense
guba_sent_skew_lag2,0.324259,0.001808,dense
guba_sent_skew_lag3,0.324259,0.00217,dense
guba_sent_skew_lag5,0.324259,0.00217,dense
guba_sent_skew_lag10,0.32426,0.002532,dense
guba_sent_skew_lag20,0.324261,0.003436,dense
has_gap_effective_yield_ma10,0.325699,0.000181,dense
free_shares_z20,0.326127,0.0,dense
sent_agree_pos_accel,0.328329,0.000362,dense
sent_agree_pos_ma10,0.32854,0.000181,dense
able_shares_z20,0.328778,0.0,dense
free_ratio_z20,0.328778,0.0,dense
has_gap_effective_yield_ma20,0.329106,0.000181,dense
guba_attention_z,0.32946,0.0,dense
guba_attention_z_lag1,0.329461,0.0,dense
guba_attention_z_lag2,0.329461,0.000181,dense
guba_attention_z_lag3,0.329462,0.000362,dense
guba_attention_z_lag5,0.329463,0.000362,dense
guba_attention_z_lag10,0.329467,0.000904,dense
guba_attention_z_lag20,0.329475,0.001808,dense
change_ratio_std20,0.335619,0.0,dense
is_index_member,0.337988,0.0,dense
n_indexes,0.337988,0.0,dense
is_index_member_lag1,0.338099,0.0,dense
n_indexes_lag1,0.338099,0.0,dense
is_index_member_lag2,0.338211,0.0,dense
n_indexes_lag2,0.338211,0.0,dense
is_index_member_lag3,0.338322,0.0,dense
n_indexes_lag3,0.338322,0.0,dense
is_index_member_lag5,0.338546,0.0,dense
n_indexes_lag5,0.338546,0.0,dense
is_index_member_ma5,0.338969,0.0,dense
n_indexes_ma5,0.338969,0.0,dense
is_index_member_lag10,0.339104,0.0,dense
n_indexes_lag10,0.339104,0.0,dense
sent_agree_neg_accel,0.339592,0.000362,dense
is_index_member_ma10,0.340184,0.0,dense
n_indexes_ma10,0.340184,0.0,dense
is_index_member_lag20,0.340273,0.0,dense
n_indexes_lag20,0.340273,0.0,dense
sent_dispersion_ma5,0.341865,0.0,dense
total_volume_z20,0.342228,0.0,dense
is_index_member_ma20,0.342466,0.0,dense
n_indexes_ma20,0.342466,0.0,dense
premium_pct_wavg_z20,0.342924,0.0,dense
premium_pct_mean_z20,0.342925,0.0,dense
total_amount_z20,0.346748,0.0,dense
consecutive_quarter_decline,0.347036,0.015552,dense
temporary_impact_z20,0.347543,0.0,dense
flow_price_divergence,0.35305,0.000181,dense
sent_consensus_ma10,0.353447,0.0,dense
sent_agree_pos_std20,0.355701,0.0,dense
sent_agree_pos_ma20,0.356134,0.000181,dense
consecutive_quarter_decline_ma5,0.356692,0.015552,dense
avg_account_cap_z_accel,0.357203,0.066365,dense
investor_new_z_accel,0.357203,0.066365,dense
mkt_cap_total_z_accel,0.357203,0.066365,dense
sent_agree_neg_ma20,0.360501,0.000181,dense
sent_agree_neg_std20,0.360793,0.0,dense
north_hold_pct_z20,0.362131,0.0,dense
mkt_cap_total_z_std20,0.364241,0.0,dense
avg_account_cap_z_z20,0.36456,0.0,dense
investor_new_z_z20,0.36456,0.0,dense
mkt_cap_total_z_z20,0.36456,0.0,dense
investor_new_z_std20,0.364872,0.0,dense
gap_up_pct,0.366923,0.000362,dense
avg_account_cap_z_std20,0.366955,0.0,dense
consecutive_quarter_decline_ma10,0.368292,0.015552,dense
has_guba_post,0.376167,0.0,dense
sent_dispersion_ma10,0.378151,0.0,dense
avg_account_cap_z,0.382605,0.066365,dense
investor_new_z,0.382605,0.066365,dense
mkt_cap_total_z,0.382605,0.066365,dense
avg_account_cap_z_lag1,0.382945,0.0,dense
investor_new_z_lag1,0.382945,0.0,dense
mkt_cap_total_z_lag1,0.382945,0.0,dense
avg_account_cap_z_lag2,0.383285,0.000181,dense
investor_new_z_lag2,0.383285,0.000181,dense
mkt_cap_total_z_lag2,0.383285,0.000181,dense
avg_account_cap_z_lag3,0.383625,0.000362,dense
investor_new_z_lag3,0.383625,0.000362,dense
mkt_cap_total_z_lag3,0.383625,0.000362,dense
avg_account_cap_z_ma5,0.383875,0.066365,dense
investor_new_z_ma5,0.383875,0.066365,dense
mkt_cap_total_z_ma5,0.383875,0.066365,dense
avg_account_cap_z_lag5,0.384305,0.000362,dense
investor_new_z_lag5,0.384305,0.000362,dense
mkt_cap_total_z_lag5,0.384305,0.000362,dense
avg_account_cap_z_ma10,0.385463,0.066365,dense
investor_new_z_ma10,0.385463,0.066365,dense
mkt_cap_total_z_ma10,0.385463,0.066365,dense
avg_account_cap_z_lag10,0.386005,0.000904,dense
investor_new_z_lag10,0.386005,0.000904,dense
mkt_cap_total_z_lag10,0.386005,0.000904,dense
dv_count_20d_z20,0.387461,0.0,dense
dv_intensity_20d_z20,0.387461,0.0,dense
avg_account_cap_z_ma20,0.388638,0.066365,dense
investor_new_z_ma20,0.388638,0.066365,dense
mkt_cap_total_z_ma20,0.388638,0.066365,dense
avg_account_cap_z_lag20,0.389401,0.001808,dense
investor_new_z_lag20,0.389401,0.001808,dense
mkt_cap_total_z_lag20,0.389401,0.001808,dense
has_guba_post_ma5,0.391011,0.0,dense
consecutive_quarter_decline_ma20,0.391354,0.015552,dense
north_net_buy_z20,0.391797,0.0,dense
cpi_yoy_accel,0.393055,0.000362,dense
pledge_count_20d_z20,0.393809,0.0,dense
cpi_yoy_z20,0.394148,0.0,dense
has_guba_post_ma10,0.395136,0.0,dense
sent_dispersion_accel,0.396316,0.000362,dense
sent_consensus_accel,0.396696,0.000362,dense
board_height_20d_z20,0.397626,0.0,dense
has_guba_post_ma20,0.399474,0.0,dense
ann_count_ma10,0.400283,0.000181,dense
has_announce_ma10,0.400283,0.000181,dense
sent_consensus_ma20,0.402539,0.0,dense
investor_new_num_accel,0.407941,0.066365,dense
has_gap_PCRC,0.409984,0.02821,dense
has_gap_avg_shares,0.409984,0.02821,dense
has_gap_change_num,0.409984,0.02821,dense
has_gap_change_ratio,0.409984,0.02821,dense
has_gap_consecutive_quarter_decline,0.409984,0.02821,dense
has_gap_holder_num,0.409984,0.02821,dense
has_gap_PCRC_ma5,0.413897,0.02821,dense
has_gap_avg_shares_ma5,0.413897,0.02821,dense
has_gap_change_num_ma5,0.413897,0.02821,dense
has_gap_change_ratio_ma5,0.413897,0.02821,dense
has_gap_consecutive_quarter_decline_ma5,0.413897,0.02821,dense
has_gap_holder_num_ma5,0.413897,0.02821,dense
investor_new_num_z20,0.416379,0.0,dense
investor_new_num_std20,0.416713,0.0,dense
sent_dispersion_std20,0.417055,0.0,dense
short_balance,0.418369,0.022242,dense
short_balance_lag1,0.418426,0.0,dense
short_balance_lag2,0.418482,0.0,dense
short_balance_lag3,0.418538,0.000181,dense
short_balance_lag5,0.418651,0.000181,dense
has_gap_PCRC_ma10,0.418773,0.02821,dense
has_gap_avg_shares_ma10,0.418773,0.02821,dense
has_gap_change_num_ma10,0.418773,0.02821,dense
has_gap_change_ratio_ma10,0.418773,0.02821,dense
has_gap_consecutive_quarter_decline_ma10,0.418773,0.02821,dense
has_gap_holder_num_ma10,0.418773,0.02821,dense
short_balance_lag10,0.418934,0.000362,dense
short_balance_lag20,0.419507,0.000362,dense
sent_consensus_std20,0.421226,0.0,dense
sent_dispersion_ma20,0.421564,0.0,dense
m2_yoy_accel,0.422969,0.000362,dense
m2_yoy_z20,0.424069,0.0,dense
net_zt_proportion_z20,0.424696,0.0,dense
short_balance_ma5,0.425637,0.022242,dense
short_balance_accel,0.426112,0.022242,dense
net_profit_yoy_high,0.426441,0.0,dense
net_profit_yoy_low,0.426441,0.0,dense
forecast_age_accel,0.426486,0.000362,dense
net_profit_high,0.426543,0.0,dense
net_profit_low,0.426543,0.0,dense
net_profit_yoy_high_ma5,0.426786,0.0,dense
net_profit_yoy_low_ma5,0.426786,0.0,dense
net_profit_yoy_high_ma10,0.426796,0.0,dense
net_profit_yoy_low_ma10,0.426796,0.0,dense
net_profit_yoy_high_ma20,0.426812,0.0,dense
net_profit_yoy_low_ma20,0.426812,0.0,dense
forecast_age,0.426857,0.0,dense
has_forecast,0.426857,0.0,dense
net_profit_high_ma5,0.426886,0.0,dense
net_profit_low_ma5,0.426886,0.0,dense
net_profit_high_ma10,0.426893,0.0,dense
net_profit_low_ma10,0.426893,0.0,dense
net_profit_high_ma20,0.426905,0.0,dense
net_profit_low_ma20,0.426905,0.0,dense
short_balance_std20,0.427035,0.0,dense
forecast_age_ma10,0.427195,0.0,dense
forecast_age_ma20,0.427195,0.0,dense
forecast_age_ma5,0.427195,0.0,dense
has_forecast_ma10,0.427195,0.0,dense
has_forecast_ma20,0.427195,0.0,dense
has_forecast_ma5,0.427195,0.0,dense
forecast_age_std20,0.427535,0.0,dense
has_gap_PCRC_ma20,0.428525,0.02821,dense
has_gap_avg_shares_ma20,0.428525,0.02821,dense
has_gap_change_num_ma20,0.428525,0.02821,dense
has_gap_change_ratio_ma20,0.428525,0.02821,dense
has_gap_consecutive_quarter_decline_ma20,0.428525,0.02821,dense
has_gap_holder_num_ma20,0.428525,0.02821,dense
short_balance_ma10,0.429848,0.022242,dense
is_extreme_flow_ma10,0.430025,0.000904,dense
short_balance_ma20,0.43503,0.022242,dense
investor_new_num,0.43768,0.066365,dense
investor_new_num_lag1,0.43802,0.0,dense
investor_new_num_lag2,0.43836,0.000181,dense
investor_new_num_lag3,0.438701,0.000362,dense
investor_new_num_ma5,0.43895,0.066365,dense
investor_new_num_lag5,0.43938,0.000362,dense
investor_new_num_ma10,0.440538,0.066365,dense
has_gap_HN_z,0.440609,0.01302,dense
investor_new_num_lag10,0.44108,0.000904,dense
forecast_age_z20,0.44235,0.0,dense
investor_new_num_ma20,0.443713,0.066365,dense
investor_new_num_lag20,0.444477,0.001808,dense
has_gap_HN_z_ma5,0.444587,0.01302,dense
m2_yoy_std20,0.447658,0.0,dense
m1_yoy_accel,0.448812,0.000362,dense
has_gap_HN_z_ma10,0.449537,0.01302,dense
m1_yoy_z20,0.4499,0.0,dense
menv_m1_m2_spread_accel,0.455731,0.000362,dense
menv_m1_m2_spread_accel_lag1,0.45583,0.0,dense
menv_m1_m2_spread_accel_lag2,0.45593,0.000181,dense
menv_m1_m2_spread_accel_lag3,0.456029,0.000362,dense
menv_m1_m2_spread_accel_lag5,0.456112,0.000362,dense
menv_m1_m2_spread_accel_lag10,0.456115,0.000904,dense
menv_m1_m2_spread_z20,0.456825,0.0,dense
gap_down_pct,0.456909,0.0,dense
menv_m1_m2_spread_z20_lag1,0.456925,0.000181,dense
menv_m1_m2_spread_accel_lag20,0.457009,0.001808,dense
menv_m1_m2_spread_z20_lag2,0.457024,0.000362,dense
menv_m1_m2_spread_z20_lag3,0.457123,0.000362,dense
menv_m1_m2_spread_z20_lag5,0.457206,0.000542,dense
menv_m1_m2_spread_z20_lag10,0.457207,0.001085,dense
menv_m1_m2_spread_z20_lag20,0.4581,0.001808,dense
is_top5_sector_ma5,0.458901,0.078843,dense
has_gap_HN_z_ma20,0.459435,0.01302,dense
sf_total_accel,0.46122,0.000362,dense
sf_total_std20,0.462315,0.0,dense
sf_total_z20,0.462315,0.0,dense
deep_value,0.471829,0.01519,dense
deep_value_lag1,0.472035,0.0,dense
deep_value_lag2,0.472242,0.000181,dense
deep_value_lag3,0.472444,0.000362,dense
menv_m1_m2_spread_std20,0.472765,0.0,dense
deep_value_lag5,0.472861,0.000362,dense
menv_m1_m2_spread_std20_lag1,0.472864,0.000181,dense
menv_m1_m2_spread_std20_lag2,0.472963,0.000362,dense
menv_m1_m2_spread_std20_lag3,0.473062,0.000362,dense
menv_m1_m2_spread_std20_lag5,0.473146,0.000542,dense
menv_m1_m2_spread_std20_lag10,0.473147,0.001085,dense
m1_yoy_std20,0.473793,0.0,dense
deep_value_lag10,0.473816,0.000904,dense
menv_m1_m2_spread_std20_lag20,0.474039,0.001808,dense
deep_value_lag20,0.475854,0.001808,dense
pb_percentile_252d,0.482066,0.00651,dense
pb_percentile_252d_lag1,0.482191,0.00651,dense
pb_percentile_252d_lag2,0.482301,0.006872,dense
pb_percentile_252d_lag3,0.482429,0.007052,dense
pb_percentile_252d_lag5,0.482647,0.007595,dense
pb_percentile_252d_lag10,0.483358,0.008499,dense
pcf_ttm,0.483998,0.207957,dense
pcf_ttm_lag1,0.48409,0.0,dense
ps_ttm,0.484133,0.208137,dense
pcf_ttm_lag2,0.484181,0.000181,dense
pb_mrq,0.484188,0.207957,dense
ps_ttm_lag1,0.484224,0.0,dense
pcf_ttm_lag3,0.484273,0.000362,dense
pb_mrq_lag1,0.48428,0.0,dense
ps_ttm_lag2,0.484316,0.000181,dense
pb_mrq_lag2,0.484371,0.000181,dense
ps_ttm_lag3,0.484407,0.000362,dense
pcf_ttm_lag5,0.484452,0.000362,dense
pb_mrq_lag3,0.484463,0.000362,dense
ps_ttm_lag5,0.484586,0.000362,dense
pb_mrq_lag5,0.484642,0.000362,dense
pb_percentile_252d_lag20,0.484714,0.010127,dense
pcf_ttm_lag10,0.485067,0.000904,dense
ps_ttm_lag10,0.485202,0.000904,dense
pb_mrq_lag10,0.485257,0.000904,dense
pcf_ttm_lag20,0.486173,0.001808,dense
ps_ttm_lag20,0.486308,0.001808,dense
pb_mrq_lag20,0.486363,0.001808,dense
ann_count_accel,0.491539,0.000542,dense
cpi_yoy_std20,0.493794,0.0,dense
pledge_margin_dist_z20,0.498216,0.0,dense
short_balance_z20,0.503156,0.0,dense
margin_buy,0.503162,0.0,dense
margin_buy_lag1,0.503178,0.0,dense
margin_buy_lag2,0.503195,0.0,dense
margin_buy_lag3,0.503211,0.000181,dense
margin_buy_lag5,0.503244,0.000181,dense
margin_buy_lag10,0.503329,0.000362,dense
margin_buy_lag20,0.503519,0.000362,dense
margin_buy_ma5,0.503667,0.0,dense
margin_buy_accel,0.503958,0.000181,dense
margin_buy_ma10,0.50396,0.0,dense
margin_balance,0.50431,0.0,dense
margin_balance_lag1,0.504326,0.0,dense
margin_balance_lag2,0.504342,0.0,dense
margin_balance_lag3,0.504358,0.000181,dense
margin_balance_lag5,0.504391,0.000181,dense
margin_buy_ma20,0.504422,0.0,dense
margin_balance_accel,0.504424,0.000181,dense
margin_balance_ma5,0.504432,0.0,dense
margin_balance_lag10,0.504476,0.000362,dense
sector_rrg_quadrant,0.504551,0.078843,dense
margin_balance_ma10,0.504585,0.0,dense
margin_balance_lag20,0.504665,0.000362,dense
sector_rrg_quadrant_lag1,0.504719,0.0,dense
margin_buy_std20,0.504746,0.0,dense
margin_balance_ma20,0.504889,0.0,dense
sector_rrg_quadrant_lag2,0.5049,0.000181,dense
sector_rrg_quadrant_lag3,0.505079,0.000362,dense
margin_balance_std20,0.505212,0.0,dense
sector_rrg_quadrant_lag5,0.505421,0.000362,dense
sector_rrg_quadrant_lag10,0.505901,0.000904,dense
sector_rrg_quadrant_lag20,0.506608,0.001808,dense
ann_count_ma20,0.507478,0.000181,dense
has_announce_ma20,0.507478,0.000181,dense
ann_count_std20,0.507819,0.0,dense
PCRC,0.525118,0.079566,dense
PCRC_ma5,0.52832,0.079566,dense
PCRC_ma10,0.531569,0.079566,dense
PCRC_ma20,0.538064,0.079566,dense
HN_z,0.558298,0.020796,dense
margin_buy_z20,0.558481,0.0,dense
margin_balance_z20,0.558676,0.0,dense
sector_rrg_quadrant_ma5,0.561155,0.078843,dense
sector_rrg_quadrant_ma5_lag1,0.561309,0.0,dense
sector_rrg_quadrant_ma5_lag2,0.561405,0.000181,dense
sector_rrg_quadrant_ma5_lag3,0.561496,0.000362,dense
HN_z_ma5,0.561656,0.020796,dense
sector_rrg_quadrant_ma5_lag5,0.561661,0.000362,dense
sector_rrg_quadrant_ma5_lag10,0.561922,0.000904,dense
sector_rrg_quadrant_ma5_lag20,0.562481,0.001808,dense
HN_z_ma10,0.565075,0.020796,dense
n_stocks_accel,0.569362,0.078843,dense
HN_z_ma20,0.571911,0.020796,dense
avg_shares,0.575463,0.065099,dense
n_stocks_std20,0.577258,0.0,dense
avg_shares_ma5,0.57903,0.065099,dense
margin_net_z20,0.580983,0.0,dense
sector_rrg_quadrant_accel,0.581001,0.078843,dense
sector_rrg_quadrant_accel_lag1,0.58103,0.0,dense
sector_rrg_quadrant_accel_lag2,0.581057,0.000181,dense
sector_rrg_quadrant_accel_lag3,0.581085,0.000362,dense
sector_rrg_quadrant_accel_lag5,0.581148,0.000362,dense
sector_rrg_quadrant_accel_lag10,0.581304,0.000904,dense
is_top5_sector_ma10,0.581729,0.078843,dense
change_ratio,0.581754,0.007052,dense
sector_rrg_quadrant_accel_lag20,0.581834,0.001808,dense
change_num,0.582559,0.006148,dense
avg_shares_ma10,0.582805,0.065099,dense
lhb_count_5d_z20,0.584951,0.0,dense
change_ratio_ma5,0.585245,0.007052,dense
change_num_ma5,0.586057,0.006148,dense
change_ratio_ma10,0.588824,0.007052,dense
holder_num,0.589032,0.00217,dense
change_num_ma10,0.589644,0.006148,dense
avg_shares_ma20,0.590112,0.065099,dense
days_since_last_ex_div,0.591904,0.017179,dense
holder_num_ma5,0.592535,0.00217,dense
pe_pb_divergence,0.593391,0.00651,dense
pe_pb_divergence_lag1,0.593483,0.00651,dense
pe_pb_divergence_lag2,0.593571,0.006872,dense
pe_pb_divergence_lag3,0.593669,0.007052,dense
pe_pb_divergence_lag5,0.593849,0.007595,dense
sector_rrg_quadrant_std20,0.593867,0.0,dense
sector_rrg_quadrant_std20_lag1,0.593894,0.000181,dense
sector_rrg_quadrant_std20_lag2,0.593921,0.000362,dense
sector_rrg_quadrant_std20_lag3,0.593948,0.000362,dense
sector_rrg_quadrant_std20_lag5,0.594005,0.000542,dense
sector_rrg_quadrant_std20_lag10,0.594152,0.001085,dense
pe_pb_divergence_lag10,0.594337,0.008499,dense
sector_rrg_quadrant_std20_lag20,0.594659,0.001808,dense
n_stocks_z20,0.595209,0.0,dense
pe_pb_divergence_lag20,0.595252,0.010127,dense
change_ratio_ma20,0.595967,0.007052,dense
holder_num_ma10,0.596126,0.00217,dense
change_num_ma20,0.596805,0.006148,dense
ind_matched_return,0.599392,0.0,dense
ind_matched_return_lag1,0.599472,0.0,dense
ind_matched_return_lag2,0.599552,0.0,dense
ind_matched_return_lag3,0.599632,0.0,dense
sector_rrg_quadrant_ma10,0.599705,0.078843,dense
ind_matched_return_ma5,0.599754,0.0,dense
sector_rrg_quadrant_ma10_lag1,0.599755,0.0,dense
ind_matched_return_accel,0.599759,0.0,dense
ind_matched_return_lag5,0.599792,0.0,dense
sector_rrg_quadrant_ma10_lag2,0.599803,0.000181,dense
sector_rrg_quadrant_ma10_lag3,0.599849,0.000362,dense
sector_rrg_quadrant_ma10_lag5,0.59994,0.000362,dense
sector_rrg_quadrant_ma10_lag10,0.600086,0.000904,dense
ind_matched_return_lag10,0.600112,0.0,dense
ind_matched_return_lag20,0.600112,0.0,dense
ind_matched_return_ma10,0.600154,0.0,dense
ind_matched_return_ma20,0.600154,0.0,dense
ind_matched_return_std20,0.600417,0.0,dense
ind_matched_return_z20,0.600417,0.0,dense
menv_cpi_z,0.600553,0.001808,dense
sector_rrg_quadrant_ma10_lag20,0.600605,0.001808,dense
menv_cpi_z_lag1,0.600892,0.0,dense
days_since_last_ex_div_ma5,0.600988,0.017179,dense
menv_cpi_z_lag2,0.60123,0.000181,dense
menv_cpi_z_lag3,0.601569,0.000362,dense
menv_cpi_z_lag5,0.602245,0.000362,dense
holder_num_ma20,0.603307,0.00217,dense
shibor_1Y_accel,0.603332,0.000362,dense
shibor_1M_accel,0.603663,0.000362,dense
shibor_1W_accel,0.603663,0.000362,dense
shibor_2W_accel,0.603663,0.000362,dense
shibor_3M_accel,0.603663,0.000362,dense
shibor_6M_accel,0.603663,0.000362,dense
shibor_9M_accel,0.603663,0.000362,dense
shibor_O_N_accel,0.603663,0.000362,dense
menv_cpi_z_lag10,0.603936,0.000904,dense
shibor_1Y_z20,0.604426,0.0,dense
shibor_1Y_std20,0.604496,0.0,dense
shibor_1M_z20,0.604758,0.0,dense
shibor_1W_std20,0.604758,0.0,dense
shibor_1W_z20,0.604758,0.0,dense
shibor_2W_z20,0.604758,0.0,dense
shibor_3M_std20,0.604758,0.0,dense
shibor_3M_z20,0.604758,0.0,dense
shibor_6M_z20,0.604758,0.0,dense
shibor_9M_std20,0.604758,0.0,dense
shibor_9M_z20,0.604758,0.0,dense
shibor_O_N_z20,0.604758,0.0,dense
shibor_2W_std20,0.604914,0.0,dense
shibor_1M_std20,0.604918,0.0,dense
shibor_6M_std20,0.604923,0.0,dense
shibor_O_N_std20,0.604928,0.0,dense
menv_cpi_z_ma5,0.60498,0.001808,dense
menv_cpi_z_ma5_lag1,0.605318,0.0,dense
menv_cpi_z_ma5_lag2,0.605657,0.000181,dense
menv_cpi_z_ma5_lag3,0.605995,0.000362,dense
has_recent_dividend,0.606223,0.0,dense
menv_cpi_z_ma5_lag5,0.606671,0.000362,dense
menv_cpi_z_ma10,0.607231,0.001808,dense
menv_cpi_z_lag20,0.607313,0.001808,dense
menv_cpi_z_ma10_lag1,0.607569,0.0,dense
menv_cpi_z_ma10_lag2,0.607907,0.000181,dense
menv_shibor_1m_z,0.607975,0.001808,dense
menv_shibor_1m_z_lag1,0.607976,0.0,dense
menv_shibor_1m_z_lag2,0.607976,0.000181,dense
menv_shibor_1m_z_lag3,0.607977,0.000362,dense
menv_shibor_1m_z_lag5,0.607978,0.000362,dense
menv_shibor_1m_z_lag10,0.607981,0.000904,dense
menv_shibor_1m_z_lag20,0.607987,0.001808,dense
menv_cpi_z_ma10_lag3,0.608245,0.000362,dense
menv_cpi_z_ma5_lag10,0.608361,0.000904,dense
menv_cpi_z_accel,0.608618,0.001808,dense
menv_shibor_1m_z_ma5,0.608658,0.001808,dense
menv_shibor_1m_z_ma5_lag1,0.608659,0.0,dense
menv_shibor_1m_z_ma5_lag2,0.608659,0.000181,dense
menv_shibor_1m_z_ma5_lag3,0.60866,0.000362,dense
menv_shibor_1m_z_ma5_lag5,0.608661,0.000362,dense
menv_shibor_1m_z_ma5_lag10,0.608664,0.000904,dense
menv_shibor_1m_z_ma5_lag20,0.60867,0.001808,dense
menv_cpi_z_ma10_lag5,0.60892,0.000362,dense
menv_cpi_z_accel_lag1,0.608955,0.0,dense
menv_cpi_z_z20,0.609033,0.0,dense
menv_cpi_z_accel_lag2,0.609293,0.000181,dense
menv_cpi_z_z20_lag1,0.609369,0.0,dense
menv_shibor_1m_z_ma10,0.609508,0.001808,dense
menv_shibor_1m_z_ma10_lag1,0.609509,0.0,dense
menv_shibor_1m_z_ma10_lag2,0.609509,0.000181,dense
menv_shibor_1m_z_ma10_lag3,0.60951,0.000362,dense
menv_shibor_1m_z_ma10_lag5,0.609511,0.000362,dense
menv_shibor_1m_z_ma10_lag10,0.609514,0.000904,dense
menv_shibor_1m_z_ma10_lag20,0.60952,0.001808,dense
menv_cpi_z_accel_lag3,0.60963,0.000362,dense
menv_cpi_z_z20_lag2,0.609705,0.0,dense
menv_cpi_z_std20,0.609787,0.0,dense
menv_cpi_z_z20_lag3,0.610041,0.0,dense
menv_cpi_z_std20_lag1,0.610124,0.000181,dense
menv_cpi_z_accel_lag5,0.610305,0.000362,dense
menv_cpi_z_std20_lag2,0.610461,0.000362,dense
menv_cpi_z_ma20,0.610602,0.001808,dense
menv_cpi_z_ma10_lag10,0.610608,0.000904,dense
menv_cpi_z_z20_lag5,0.610713,0.0,dense
menv_cpi_z_std20_lag3,0.610799,0.000362,dense
menv_cpi_z_ma20_lag1,0.61094,0.0,dense
menv_shibor_1m_z_accel,0.611201,0.001808,dense
menv_shibor_1m_z_ma20,0.611201,0.001808,dense
menv_shibor_1m_z_accel_lag1,0.611202,0.0,dense
menv_shibor_1m_z_accel_lag2,0.611202,0.000181,dense
menv_shibor_1m_z_ma20_lag1,0.611202,0.0,dense
menv_shibor_1m_z_ma20_lag2,0.611202,0.000181,dense
menv_shibor_1m_z_accel_lag3,0.611203,0.000362,dense
menv_shibor_1m_z_ma20_lag3,0.611203,0.000362,dense
menv_shibor_1m_z_accel_lag5,0.611204,0.000362,dense
menv_shibor_1m_z_ma20_lag5,0.611204,0.000362,dense
menv_shibor_1m_z_accel_lag10,0.611207,0.000904,dense
menv_shibor_1m_z_ma20_lag10,0.611207,0.000904,dense
menv_shibor_1m_z_accel_lag20,0.611213,0.001808,dense
menv_shibor_1m_z_ma20_lag20,0.611213,0.001808,dense
menv_cpi_z_ma20_lag2,0.611277,0.000181,dense
menv_cpi_z_std20_lag5,0.611473,0.000542,dense
menv_shibor_1m_z_std20,0.611541,0.0,dense
menv_shibor_1m_z_std20_lag1,0.611542,0.000181,dense
menv_shibor_1m_z_std20_lag2,0.611542,0.000362,dense
menv_shibor_1m_z_std20_lag3,0.611543,0.000362,dense
menv_shibor_1m_z_std20_lag5,0.611544,0.000542,dense
menv_shibor_1m_z_z20,0.611546,0.0,dense
